area,decoration,elevator,flood,follow_number,location,look_number,orientation,pub_duration,room,title,total_price,unit,unit_price,xiaoqu
35.88,简装,有电梯,中楼层(共28层)2013年建塔楼,34,红山,8,东南,11个月以前,1室0厅,绿景公馆精装一房，满两年，朝南无遮挡,238.8,万,单价66556元/平米,绿景公馆1866南区 
126.12,简装,有电梯,低楼层(共32层)1994年建板塔结合,32,百仕达,3,西北,10个月以前,4室2厅,5号线太安地铁口 待拆迁物业 旁边就是喜荟城跟吉之岛,425,万,单价33699元/平米,东乐花园 
31.42,精装,有电梯,高楼层(共29层)2009年建塔楼,339,西乡,27,西北,一年前,1室1厅,西乡领 航 城固戍站满两年税费少，高楼层视野开阔。,160,万,单价50923元/平米,兴达华府 
38.77,精装,有电梯,低楼层(共33层)2005年建板塔结合,72,春风路,54,南,11个月以前,1室1厅,阳光新干线 精装修 红本商品房 一房一厅 看中可谈,206,万,单价53134元/平米,阳光新干线家园 
83.56,精装,有电梯,高楼层(共32层)2002年建板塔结合,48,皇岗,5,西南,一年前,3室1厅,近口岸，精致小三房，税费少，业主诚心卖,520,万,单价62231元/平米,港城华庭 
89.07,精装,有电梯,中楼层(共30层)2009年建板楼,10,莲塘,4,南 北,一年前,3室2厅,罗湖莲塘 华润万家楼上 南北通透 精装 三房,710,万,单价79713元/平米,聚宝华府 
46.57,简装,无电梯,高楼层(共8层)1998年建板塔结合,47,布吉街,3,东南,一年前,1室1厅,又一村花园 1室1厅 188万,188,万,单价40370元/平米,又一村花园 
85.47,简装,无电梯,高楼层(共6层)2005年建板塔结合,58,横岗,5,南 北,一年前,2室2厅,房子满五年双阳台朝南带电梯 一梯两户安静洋房 随时看,340,万,单价39781元/平米,振业城 
88.48,精装,有电梯,低楼层(共41层)2015年建板塔结合,27,布吉南岭,2,东南,一年前,3室1厅,恒大08户型，大入户，精装修三房，安静看花园,380,万,单价42948元/平米,恒大国香山 
76.23,简装,有电梯,高楼层(共9层)2002年建塔楼,27,龙岗中心城,22,东南,11个月以前,2室1厅,玫瑰园电梯两房 朝南 满两年 有钥匙看房方便 急卖,295,万,单价38699元/平米,碧湖玫瑰园 
88.67,精装,有电梯,低楼层(共18层)2012年建板塔结合,67,观澜,25,西南,11个月以前,3室2厅,龙华观澜招商观园朝南3房 随时看房 诚意出售,395,万,单价44548元/平米,招商观园 
111.05,精装,有电梯,高楼层(共30层)2008年建板塔结合,32,香蜜湖,11,北,10个月以前,3室2厅,天宝物华 实用大三房，诚心出售，有固定车位。,1580,万,单价142279元/平米,天宝物华 
93.35,精装,无电梯,低楼层(共6层)1997年建板塔结合,106,白石洲,20,南 北,10个月以前,3室2厅,业主婚房-装修好-南北通透！满二年安静！,555,万,单价59454元/平米,祥祺花园 
89.71,精装,有电梯,中楼层(共32层)2013年建塔楼,20,蛇口,23,东南,9个月以前,4室2厅,高层海景房，精装修，业主诚心出售，随时看房,1420,万,单价158288元/平米,澳城花园二期 
68.21,简装,有电梯,低楼层(共20层)2002年建板塔结合,40,南山中心,21,东,1个月以前,2室1厅,南山四达大厦2房 满五年红本在手来福士广场蛇口沃尔玛,395,万,单价57910元/平米,四达大厦 
167.74,精装,有电梯,高楼层(共26层)2011年建板塔结合,11,大运新城,0,东南,11个月以前,4室2厅,大运新城 优质四房 中高楼层 看花园 视野好 满五年,700,万,单价41732元/平米,中海康城国际一期 
39.59,精装,有电梯,高楼层(共32层)2005年建板塔结合,10,螺岭,1,东,11个月以前,1室1厅,标准一房一厅 高楼层采光好 少量欠款税费少,280,万,单价70725元/平米,京基东方华都 
49.62,精装,有电梯,高楼层(共31层)2003年建板塔结合,110,南山中心,3,北,11个月以前,1室1厅,时代骄子大厦 一房*两房 高楼层 安静舒适 诚心卖！,300,万,单价60460元/平米,时代骄子大厦 
35.85,简装,有电梯,高楼层(共27层)1996年建板塔结合,47,罗湖口岸,2,西南,11个月以前,1室0厅,满五年，业主自己住，诚心卖房。,135,万,单价37657元/平米,庐山花园 
108.12,简装,有电梯,高楼层(共8层)2007年建板塔结合,51,盐田港,0,东南,一年前,4室2厅,中海半山溪谷花园 精装修 朝南向 大阳台！,480,万,单价44396元/平米,中海半山溪谷花园 
141.02,精装,有电梯,高楼层(共24层)2010年建板塔结合,84,龙岗中心城,0,东南,一年前,4室2厅,万象天成 南北向四房两厅 居家精装修 花园小区,435,万,单价30847元/平米,万象天成 
149.64,简装,有电梯,低楼层(共32层)2011年建塔楼,24,沙头角,0,东南,一年前,4室2厅,海山道1号 次新楼盘 盐田区政府 广富百货 大四房,810,万,单价54130元/平米,海山道1号 
86.95,毛坯,有电梯,高楼层(共32层)2014年建板塔结合,27,龙岗中心城,27,东北,1个月以前,3室2厅,地铁口，新小区，大三房，配套成熟.,330,万,单价37953元/平米,远洋新干线一期 
117.21,精装,有电梯,中楼层(共32层)2014年建板塔结合,26,龙岗中心城,7,南 北,一年前,4室1厅,宝能悦澜山花园 4室1厅 600万,600,万,单价51191元/平米,宝能悦澜山花园 
117.33,精装,有电梯,中楼层(共23层)2008年建板塔结合,99,坂田,5,南,一年前,4室1厅,万科第五园三期南北向4房诚意卖，看房方便,550,万,单价46877元/平米,万科第五园三期 
60.75,精装,有电梯,中楼层(共23层)2000年建板塔结合,273,布吉关,44,东 东南,一年前,2室1厅,经理强力推荐，关口物业，税费少，价格可以优惠,226,万,单价37202元/平米,荣超花园 
62.87,简装,无电梯,中楼层(共8层)1999年建塔楼,249,布吉大芬,64,东南,一年前,3室2厅,丹竹头地铁 满两年 实用三房 装修保养好,250,万,单价39765元/平米,中兆花园 
76.19,简装,有电梯,低楼层(共33层)2002年建塔楼,41,华强北,11,南,10个月以前,2室2厅,房子满两年，户型方正 +通透性好,630,万,单价82689元/平米,玮鹏花园 
164.67,简装,有电梯,低楼层(共31层)2003年建板塔结合,35,香蜜湖,10,南 北,10个月以前,4室2厅,新天名苑，花园社区，楼层好安静舒适,1660,万,单价100808元/平米,新天国际名苑 
98.2,精装,有电梯,高楼层(共32层)2007年建板塔结合,73,新洲,19,东南,10个月以前,3室1厅,千年等一回   朝南三房  带大阳台  保养好  诚心出售,580,万,单价59064元/平米,祥云天都世纪大厦 
78.33,毛坯,无电梯,中楼层(共8层)2000年建板塔结合,278,布吉大芬,8,南,11个月以前,2室2厅,布吉颂雅苑 78平南向毛坯大两房*3房 满五红本物业,238,万,单价30385元/平米,颂雅苑 
73.32,简装,有电梯,低楼层(共26层)1998年建板塔结合,75,布吉大芬,0,西北,一年前,2室1厅,名城国际广场两房 双龙抱珠户型 大卧室大客厅,239,万,单价32597元/平米,名城国际广场 
140.94,简装,有电梯,中楼层(共14层)1999年建板塔结合,27,沙尾,0,南,一年前,2室2厅,满五年大两房，地铁口物业，看房方便。,780,万,单价55343元/平米,好景豪园 
72.72,简装,有电梯,中楼层(共15层)2003年建板塔结合,39,布吉大芬,47,东北,10个月以前,2室2厅,桂芳园五期花园社区 居家东南向安静两房,299,万,单价41117元/平米,桂芳园五期 
120.02,精装,有电梯,高楼层(共26层)1992年建塔楼,0,翠竹,0,西,20天以前,3室1厅,湖景大厦 3室1厅 670万,670,万,单价55825元/平米,湖景大厦 
63.8,简装,无电梯,中楼层(共6层)2006年建板楼,5,布吉石芽岭,11,东北,一年前,2室1厅,布吉石芽岭 刚需两房 楼台亭阁 绿树成荫 清雅怡人,265,万,单价41537元/平米,中海怡瑞山居 
62.13,精装,有电梯,中楼层(共27层)2010年建塔楼,29,大运新城,6,南,一年前,2室1厅,阳光天健城 2室1厅 450万,450,万,单价72429元/平米,阳光天健城 
89.18,简装,无电梯,高楼层(共8层)2001年建板塔结合,79,龙岗中心城,4,南,一年前,3室2厅,富康苑 标准三房 业主诚意出售,260,万,单价29155元/平米,富康苑 
86.96,简装,有电梯,低楼层(共9层)2002年建板塔结合,52,莲塘,23,南,10个月以前,3室2厅,东方凤雅台，大社区，安静大三房，钥匙房！,425,万,单价48874元/平米,东方凤雅台 
63.45,简装,有电梯,中楼层(共13层)1999年建板楼,43,车公庙,13,东,9个月以前,2室1厅,东向 采光好 大社区  业主靠谱卖,430,万,单价67770元/平米,都市花园 
154.92,精装,有电梯,低楼层(共31层)2006年建塔楼,47,宝安中心,11,南,7个月以前,4室2厅,前海宝中带大平台  精致4房 带私家车位,1238,万,单价79913元/平米,尚都二期 
45.13,精装,有电梯,低楼层(共29层)2014年建板塔结合,72,横岗,7,东南,一年前,2室1厅,麟恒广场 精致朝南两房 双地铁口 楼下沃尔玛、电影院,210,万,单价46533元/平米,麟恒中心广场一期 
115.05,简装,无电梯,中楼层(共7层)2000年建板楼,41,龙岗中心城,20,南 北,一年前,3室1厅,龙岗区 碧湖玫瑰园 三居室 南北通透 双阳台,340,万,单价29553元/平米,碧湖玫瑰园 
138.45,精装,有电梯,低楼层(共18层)2007年建板塔结合,28,碧海,1,东南,11个月以前,4室2厅,温馨大四房安静看花园居家优选.,828,万,单价59805元/平米,碧海富通城二期 
86.84,精装,有电梯,低楼层(共33层)2012年建板塔结合,36,龙华中心,1,东南 西南,10个月以前,4室2厅,龙华花半里小区 满五年且唯一 住宅 看房方便,490,万,单价56426元/平米,龙华花半里花园 
149.04,简装,有电梯,低楼层(共9层)2005年建板塔结合,9,龙岗中心城,4,南 北,一年前,4室2厅,东方沁园精装四房两卫客厅餐厅双出阳台南北通透带电梯,520,万,单价34890元/平米,东方沁园 
42.63,简装,有电梯,中楼层(共26层)2010年建板塔结合,50,龙岗中心城,18,西北,11个月以前,1室0厅,万象大单间，视野开阔无遮挡，满两年红本税费少,142,万,单价33310元/平米,万象天成 
130.14,精装,有电梯,高楼层(共30层)2003年建板塔结合,27,莲花,38,东南,一年前,3室2厅,天健世纪花园 品质三房  看市区和莲花山景观,1280,万,单价98356元/平米,天健世纪花园 
54.12,精装,有电梯,高楼层(共23层)2009年建塔楼,44,龙岗中心城,40,北,11个月以前,2室1厅,水蓝湾 标准两房 户型方正 中高楼层 视野采光好,243,万,单价44901元/平米,水蓝湾 
59.67,简装,有电梯,低楼层(共15层)2004年建板塔结合,90,西丽,15,西,10个月以前,2室1厅,户型方正，地铁口两房 装修保养不错,410,万,单价68712元/平米,中爱花园 
105.28,精装,无电梯,低楼层(共7层)1996年建板塔结合,98,梅林,1,南,一年前,4室2厅,艺丰花园 朝南 三房 满五年 装修好 居家选择,550,万,单价52242元/平米,艺丰花园A区 
84.13,精装,有电梯,中楼层(共17层)2006年建板塔结合,20,布吉大芬,0,西北,一年前,3室2厅,丹竹头地铁站 精装税费少 优雅小区 中高楼层 精致三房,364,万,单价43267元/平米,泰雅园 
278.35,简装,有电梯,低楼层(共62层)2014年建塔楼,13,莲花,6,西南,10个月以前,4室2厅,客厅及卧室均南向看商场，南北向的，安静，户型方正,2850,万,单价102390元/平米,深业上城 
135.16,简装,有电梯,中楼层(共32层)2003年建板塔结合,22,百仕达,7,西南,一年前,3室1厅,5、7号线太安站 朝南向 看翠竹山 满五年红本在手,900,万,单价66588元/平米,百仕达花园一期 
206.85,精装,有电梯,高楼层(共33层)2003年建塔楼,15,白石洲,1,南,11个月以前,4室1厅,白石洲中海深圳湾畔罕见大平面，看海景,2000,万,单价96689元/平米,中海深圳湾畔花园 
84.2,毛坯,有电梯,低楼层(共27层)2017年建塔楼,60,南山中心,10,东南,一年前,3室1厅,中熙君南山正规三房，业主诚心出售，看房方便,750,万,单价89074元/平米,中熙君南山 
39.69,精装,有电梯,中楼层(共16层)1997年建板塔结合,84,南山中心,29,南,10个月以前,2室1厅,世纪广场便宜两房，配套完善，交通便利,245,万,单价61729元/平米,世纪广场 
86.9,精装,有电梯,低楼层(共25层)2009年建板塔结合,97,碧海,15,东南,3个月以前,3室2厅,满五年唯一 通透敞亮 双阳台 独立入户,552,万,单价63522元/平米,中信湾上六座 
184.6,精装,有电梯,高楼层(共17层)2006年建板塔结合,61,龙岗中心城,2,南 北,一年前,5室2厅,大5房 南北通透 业主急卖 精装修没住过,630,万,单价34128元/平米,尚景欣园 
77.43,简装,有电梯,高楼层(共28层)2010年建板塔结合,242,龙岗中心城,27,南 西,一年前,2室1厅,万象天成  通透两房  看房方便  有钥匙,240,万,单价30996元/平米,万象天成 
75.54,简装,无电梯,高楼层(共7层)1992年建板楼,68,科技园,39,南,一年前,3室1厅,科技园34区 一梯两户 南北双阳台 采光通风好,638,万,单价84459元/平米,科技园三十四区 
129.46,精装,有电梯,高楼层(共12层)1998年建板楼,16,新秀,0,北,10个月以前,4室2厅,龙景花园方正四房 南北通透 满五唯一 精装 业主诚售,680,万,单价52526元/平米,龙景花园 
193.96,精装,有电梯,高楼层(共32层)2006年建板塔结合,8,布心,0,南 北,10个月以前,4室2厅,山水大宅，满五唯一，南北通透，安静居家,1500,万,单价77336元/平米,淘金山一期 
154.7,毛坯,有电梯,低楼层(共25层)2007年建塔楼,1,大运新城,8,南 北,11个月以前,4室1厅,奥林华府 4室1厅 930万,930,万,单价60117元/平米,奥林华府 
156.99,简装,有电梯,低楼层(共29层)1995年建塔楼,3,百花,5,东南,2个月以前,4室2厅,此房精装拎包入住，户型方正东南朝向，近地铁3号线,1480,万,单价94274元/平米,长乐花园 
66.31,简装,有电梯,高楼层(共15层)2003年建板塔结合,32,布吉关,16,北,10个月以前,2室1厅,布吉地铁口500米，中高层两房，业主诚心出售,260,万,单价39210元/平米,龙威花园二期 
72.62,简装,有电梯,中楼层(共32层)2005年建塔楼,49,布吉关,10,东北,10个月以前,2室1厅,布吉百合酒店百合星城一期，方正大两房诚心卖,260,万,单价35803元/平米,百合星城一期 
70,简装,有电梯,高楼层(共33层)2001年建板塔结合,248,景田,0,西,一年前,2室1厅,福田高铁站旁 精装方正两房高层视野开阔看高尔夫景观,390,万,单价55715元/平米,华富大厦 
137.39,精装,有电梯,低楼层(共12层)2001年建板塔结合,176,黄木岗,1,南 北,一年前,3室2厅,笔架山下 精装修三房 红本在手。,833,万,单价60631元/平米,依山居 
80.33,毛坯,有电梯,高楼层(共32层)2014年建板塔结合,47,龙岗中心城,8,南 北,一年前,3室2厅,远洋新干线   朝南毛坯三房    成熟配套新小区,335,万,单价41703元/平米,远洋新干线一期 
85.21,毛坯,有电梯,中楼层(共33层)2016年建板塔结合,40,龙岗双龙,6,西北,一年前,3室2厅,南联地铁口海航城4房看花园满2税少安静中高楼层,325,万,单价38142元/平米,深圳海航城 
72.66,简装,无电梯,高楼层(共7层)1998年建板楼,8,蛇口,3,南,一年前,2室1厅,正规两房，小区安静不吵，楼下公园,500,万,单价68814元/平米,百花苑蛇口 
